pcd2,oscty,ced,oslaua,osward,parish,oseast1m,osnrth1m,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,casward,park,oa11,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp,oa21,lsoa21,msoa21
WD5  5,E10000015,E58000677,E07000103,E05011048,E43000082,508882,194831,E18000006,E40000007,E92000001,E12000006,5,E14001021,E15000006,E24000005,E30000237,E16000150,E07000103,26UKFQ,26UKFQ,E99999999,E00121191,E01023866,E02004978,E33024445,E38000079,E34004707,E35000012,A1,4A3,51.641753,-0.427881,E37000048,-1,E23000027,8294,E56000023,E54000025,E00121191,E01023866,E02004978
WD6  1,E10000015,E58000609,E07000098,E05012180,E04004763,519825,196819,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEGB,26UEGB,E99999999,E00119529,E01023541,E02004906,E33027294,E38000079,E34004707,E35000719,A1,4A3,51.657396,-0.269136,E37000048,-1,E23000027,16110,E56000023,E54000025,E00119507,E01023541,E02004906
WD6  2,E10000015,E58000609,E07000098,E05012182,E04004763,520288,195986,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEGB,26UEGB,E99999999,E00169767,['E01023542' 'E01023547'],E02004906,E33027307,E38000079,E34004707,E35000719,A1,4A3,51.649812,-0.262737,E37000048,-1,E23000027,15270,E56000023,E54000025,E00169767,['E01023542' 'E01023547'],E02004906
WD6  3,E10000015,E58000674,E07000098,E05012188,E04004763,518057,195710,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEGH,26UEGH,E99999999,E00119687,E01023564,E02004905,E33027303,E38000079,E34004707,E35000719,A1,6A1,51.647807,-0.295065,E37000048,-1,E23000027,23387,E56000023,E54000025,E00119687,E01023564,E02004905
WD6  4,E10000015,E58000608,E07000098,E05012180,E04004763,518675,197642,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEFZ,26UEFZ,E99999999,E00119508,E01023531,E02004902,E33027293,E38000079,E34004707,E35000719,A1,4A3,51.665036,-0.285473,E37000048,-1,E23000027,13810,E56000023,E54000025,E00119508,E01023531,E02004902
WD6  5,E10000015,E58000608,E07000098,E05012181,E04004763,519816,197884,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEGA,26UEGA,E99999999,E00119589,E01023538,E02004901,E33027290,E38000079,E34004707,E35000719,A1,4A1,51.666968,-0.268908,E37000048,-1,E23000027,14175,E56000023,E54000025,['E00119532' 'E00119533'],E01023538,E02004901
WD6  9,E10000015,E58000609,E07000098,E05012180,E04004763,519379,196733,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEFZ,26UEFZ,E99999999,E00119507,E01023530,E02004902,E33024219,E38000079,E34004707,E35000719,A1,3A2,51.656722,-0.275602,E37000048,-1,E23000027,9601,E56000023,E54000025,E00119507,E01023530,E02004902
WD7  0,E10000015,E58000674,E07000098,E05012177,E04004762,516429,199589,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEFX,26UEFX,E99999999,E00119491,E01023525,E02004900,E33027287,E38000079,E34003774,E35999999,D1,5B3,51.683004,-0.317284,E37000048,-1,E23000027,28201,E56000023,E54000025,E00119491,E01023525,E02004900
WD7  7,E10000015,E58000674,E07000098,E05012177,E04004762,516561,199938,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEFX,26UEFX,E99999999,E00119487,E01023523,E02004900,E33027284,E38000079,E34003774,E35999999,D1,6A1,51.686114,-0.315265,E37000048,-1,E23000027,29570,E56000023,E54000025,E00119487,E01023523,E02004900
WD7  8,E10000015,E58000674,E07000098,E05012178,E04004762,515940,199475,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEFY,26UEFY,E99999999,E00119480,E01023526,E02004900,E33027287,E38000079,E34003774,E35999999,D1,6A1,51.682086,-0.32439,E37000048,-1,E23000027,28284,E56000023,E54000025,E00119480,E01023526,E02004900
WD7  9,E10000015,E58000655,E07000098,E05012192,E04004765,518487,200927,E18000006,E40000007,E92000001,E12000006,5,E14000745,E15000006,E24000005,E30000234,E16000150,E07000098,26UEGM,26UEGM,E99999999,E00119774,E01023582,E02004899,E33027281,E38000079,E34004230,E35999999,D1,5B2,51.694594,-0.287086,E37000048,-1,E23000027,20800,E56000023,E54000025,E00119774,E01023582,E02004899
WD99 1,E10000015,E58000677,E07000103,E05011048,E43000082,509267,195621,E18000006,E40000007,E92000001,E12000006,5,E14001021,E15000006,E24000005,E30000237,E16000150,E07000103,26UKFQ,26UKFQ,E99999999,E00121203,E01023866,E02004978,E33024450,E38000079,E34004707,E35000012,A1,4A1,51.648776,-0.422087,E37000048,-1,E23000027,8294,E56000023,E54000025,E00121203,E01023866,E02004978
WF1  1,E99999999,E99999999,E08000036,E05001460,E43000190,433311,420656,E18000003,E40000009,E92000001,E12000003,2,E14001009,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGQ,00DBFT,E99999999,E00060067,E01011916,E02002454,E33012615,E38000190,E34004684,E35001474,A1,2C1,53.681311,-1.497158,E37000062,-1,E23000010,2387,E56000030,E54000054,E00060067,E01034264,E02002454
WF1  2,E99999999,E99999999,E08000036,E05001464,E43000190,432629,422583,E18000003,E40000009,E92000001,E12000003,2,E14000826,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGU,00DBFR,E99999999,E00059987,E01011887,E02002445,E33012577,E38000190,E34004684,E35001474,A1,5A1,53.698676,-1.507282,E37000062,-1,E23000010,18708,E56000030,E54000054,['E00059976' 'E00060121'],E01011887,E02002445
WF1  3,E99999999,E99999999,E08000036,E05001458,E43000190,433281,422269,E18000003,E40000009,E92000001,E12000003,2,E14001009,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGN,00DBFT,E99999999,E00060144,E01011912,E02002454,E33012617,E38000190,E34004684,E35001474,A1,4B2,53.695813,-1.49744,E37000062,-1,E23000010,14111,E56000030,E54000054,E00060144,E01011912,E02002454
WF1  4,E99999999,E99999999,E08000036,E05001459,E43000190,434255,421417,E18000003,E40000009,E92000001,E12000003,2,E14001009,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGP,00DBFT,E99999999,E00059904,E01011910,E02002457,E33012631,E38000190,E34004684,E35001474,A1,4A1,53.688088,-1.482777,E37000062,-1,E23000010,6918,E56000030,E54000054,E00180012,E01011910,E02002457
WF1  5,E99999999,E99999999,E08000036,E05001462,E43000190,434487,419542,E18000003,E40000009,E92000001,E12000003,2,E14000740,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGS,00DBFT,E99999999,E00060078,E01011917,E02002467,E33012674,E38000190,E34004684,E35001474,A1,4A2,53.671222,-1.479473,E37000062,-1,E23000010,6513,E56000030,E54000054,E00060078,E01011917,E02002467
WF1  9,E99999999,E99999999,E08000036,E05001460,E43000190,433025,420634,E18000003,E40000009,E92000001,E12000003,2,E14001009,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGQ,00DBFT,E99999999,E00060080,E01011916,E02002454,E33009766,E38000190,E34004684,E35001474,A1,3C1,53.681141,-1.50149,E37000062,-1,E23000010,3685,E56000030,E54000054,E00180133,E01034265,E02002454
WF10 1,E99999999,E99999999,E08000036,E05001447,E43000190,442207,425723,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGB,00DBFC,E99999999,E00059288,E01011760,E02002439,E33012551,E38000190,E34004675,E35000669,C1,8B1,53.726211,-1.361791,E37000062,-1,E23000010,5592,E56000030,E54000054,E00059290,E01034260,E02002439
WF10 2,E99999999,E99999999,E08000035,E05011401,E04012757,443123,427385,E18000003,E40000009,E92000001,E12000003,2,E14000689,E15000003,E24000045,E30000229,E16000074,E08000035,00DAHH,00DAFC,E99999999,E00059193,E01011299,E02002417,E33012465,E38000225,E34004791,E35001508,C1,8B1,53.741068,-1.347678,E37000062,-1,E23000010,10392,E56000030,E54000054,E00059272,E01011299,E02002417
WF10 3,E99999999,E99999999,E08000036,E05001445,E43000190,445280,425252,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBFZ,00DBFA,E99999999,E00059227,E01011744,E02002440,E33012557,E38000190,E34004675,E35000669,C1,6B3,53.721719,-1.315281,E37000062,-1,E23000010,10218,E56000030,E54000054,E00059227,E01011744,E02002440
WF10 4,E99999999,E99999999,E08000036,E05001447,E43000190,443496,425019,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGB,00DBFB,E99999999,['E00059275' 'E00168731'],E01011748,E02002442,E33012554,E38000190,E34004675,E35000669,C1,8B1,53.719777,-1.342358,E37000062,-1,E23000010,10708,E56000030,E54000054,['E00059275' 'E00168731'],E01011748,E02002442
WF10 5,E99999999,E99999999,E08000036,E05001446,E43000190,441842,424595,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGA,00DBFC,E99999999,E00059285,E01011761,E02002441,E33012649,E38000190,E34004675,E35000669,C1,5A1,53.716102,-1.367468,E37000062,-1,E23000010,10098,E56000030,E54000054,E00180083,E01011761,E02002441
WF10 9,E99999999,E99999999,E08000036,E05001446,E43000190,440333,424619,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGA,00DBFC,E99999999,E00059285,E01011758,E02002450,E33009692,E38000190,E34004675,E35000669,C1,5B3,53.716445,-1.390335,E37000062,-1,E23000010,7233,E56000030,E54000054,E00180083,E01011758,E02002450
WF11 0,E99999999,E99999999,E08000036,E05001452,E43000190,449516,422936,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGG,00DBFH,E99999999,E00059539,E01011803,E02002448,E33012590,E38000190,E34004648,E35000295,C1,8A2,53.700525,-1.251474,E37000062,-1,E23000010,5662,E56000030,E54000054,E00180068,E01011803,E02002448
WF11 8,E99999999,E99999999,E08000036,E05001452,E43000190,449035,423970,E18000003,E40000009,E92000001,E12000003,2,E14000836,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGG,00DBFH,E99999999,E00059550,E01011808,E02002448,E33012584,E38000190,E34004648,E35000295,C1,8C1,53.709882,-1.258595,E37000062,-1,E23000010,8805,E56000030,E54000054,E00180110,E01011808,E02002448
WF11 9,E10000023,E58001070,E07000169,E05010047,E43000190,449036,425790,E18000003,E40000009,E92000001,E12000003,2,E14000917,E15000003,E24000044,E30000229,E16000099,E07000169,36UHGU,36UHGU,E99999999,E00142094,E01027892,E02005817,E33013832,E38000188,E34004648,E35000295,C1,8C1,53.72622,-1.258291,E37000058,-1,E23000009,15665,E56000026,E54000051,E00142094,E01027892,E02005817
WF12 0,E99999999,E99999999,E08000034,E05001399,E43000188,424623,418594,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGN,00CZGA,E99999999,E00056704,E01011252,E02002298,E33011981,E38000254,E34004684,E35000191,A1,1B2,53.663257,-1.628844,E37000062,-1,E23000010,12879,E56000030,E54000054,E00056704,E01011252,E02002298
WF12 7,E99999999,E99999999,E08000034,E05001398,E43000188,425862,422786,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGM,00CZFM,E99999999,E00056049,E01011126,E02002284,E33011922,E38000254,E34004684,E35000191,A1,['5A1' '6B4'],53.700872,-1.609742,E37000062,-1,E23000010,12163,E56000030,E54000054,['E00055519' 'E00055525' 'E00056052'],E01011126,E02002284
WF12 8,E99999999,E99999999,E08000034,E05001398,E43000188,425927,421318,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGM,00CZFM,E99999999,E00056091,E01011124,E02002288,E33011942,E38000254,E34004684,E35000191,A1,8D1,53.687675,-1.608885,E37000062,-1,E23000010,7516,E56000030,E54000054,E00056091,E01011124,E02002288
WF12 9,E99999999,E99999999,E08000034,E05001399,E43000188,424259,420401,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGN,00CZGA,E99999999,E00056720,E01011257,E02002294,E33011964,E38000254,E34004684,E35000191,A1,4B2,53.679518,-1.634221,E37000062,-1,E23000010,7192,E56000030,E54000054,E00056720,E01011257,E02002294
WF13 1,E99999999,E99999999,E08000034,E05001398,E43000188,424575,421855,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGM,00CZFM,E99999999,E00175513,E01011130,E02002287,E33009470,E38000254,E34004684,E35000191,A1,4A2,53.692569,-1.629311,E37000062,-1,E23000010,2737,E56000030,E54000054,E00175513,E01011130,E02002287
WF13 2,E99999999,E99999999,E08000034,E05001398,E43000188,424016,422053,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGM,00CZFM,E99999999,E00056058,E01011128,E02002287,E33011945,E38000254,E34004684,E35000191,A1,4B2,53.694375,-1.637769,E37000062,-1,E23000010,4331,E56000030,E54000054,E00056058,E01011128,E02002287
WF13 3,E99999999,E99999999,E08000034,E05001400,E43000188,422526,420809,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGP,00CZFN,E99999999,E00056103,E01011144,E02002293,E33011946,E38000254,E34004684,E35000191,A1,4B2,53.683257,-1.660418,E37000062,-1,E23000010,3259,E56000030,E54000054,E00056103,E01011144,E02002293
WF13 4,E99999999,E99999999,E08000034,E05001400,E43000188,423044,422689,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGP,00CZFC,E99999999,['E00055609' 'E00055614' 'E00056114'],E01033542,E02002286,E33011916,E38000254,E34004684,E35000191,A1,4B2,53.700138,-1.652439,E37000062,-1,E23000010,6745,E56000030,E54000054,['E00055609' 'E00055614' 'E00056114'],E01011037,E02002286
WF13 9,E99999999,E99999999,E08000034,E05001399,E43000188,424257,421315,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGN,00CZGA,E99999999,E00056720,E01011257,E02002294,E33009512,E38000254,E34004684,E35000191,A1,4B2,53.687734,-1.634175,E37000062,-1,E23000010,7720,E56000030,E54000054,E00056720,E01011257,E02002294
WF14 0,E99999999,E99999999,E08000034,E05001409,E04000185,420191,421256,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGZ,00CZFW,E99999999,E00056141,E01011142,E02002290,E33011947,E38000254,E34004684,E35000417,A1,6B2,53.687371,-1.695752,E37000062,-1,E23000010,18985,E56000030,E54000054,E00056141,E01011142,E02002290
WF14 8,E99999999,E99999999,E08000034,E05001409,E04000185,420173,419227,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGZ,00CZFW,E99999999,E00175529,E01011215,E02002296,E33011972,E38000254,E34004684,E35000417,A1,5A1,53.669143,-1.696152,E37000062,-1,E23000010,17056,E56000030,E54000054,E00175529,E01011215,E02002296
WF14 9,E99999999,E99999999,E08000034,E05001409,E04000185,420131,420472,E18000003,E40000009,E92000001,E12000003,2,E14000666,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGZ,00CZFW,E99999999,E00056507,E01011212,E02002291,E33011949,E38000254,E34004684,E35000417,A1,5B2,53.68033,-1.696708,E37000062,-1,E23000010,22074,E56000030,E54000054,E00056507,E01011212,E02002291
WF15 6,E99999999,E99999999,E08000034,E05001408,E43000188,420347,424040,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGY,00CZFZ,E99999999,E00056650,E01011248,E02002279,E33011899,E38000254,E34004684,E35001282,A1,5A1,53.712394,-1.693199,E37000062,-1,E23000010,10819,E56000030,E54000054,E00056664,E01011248,E02002279
WF15 7,E99999999,E99999999,E08000034,E05001403,E43000188,420500,422968,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGS,00CZFQ,E99999999,E00056669,E01011250,E02002285,E33011927,E38000254,E34004684,E35001282,A1,6B2,53.70275,-1.690958,E37000062,-1,E23000010,16453,E56000030,E54000054,['E00178647' 'E00178653'],E01011250,E02002285
WF15 8,E99999999,E99999999,E08000034,E05001408,E43000188,418265,423892,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000018,E16000075,E08000034,00CZGY,00CZFZ,E99999999,E00056263,E01011251,E02002278,E33011899,E38000254,E34004684,E35001282,A1,8C1,53.711131,-1.724756,E37000062,-1,E23000010,12139,E56000030,E54000054,E00056263,E01011251,E02002278
WF16 0,E99999999,E99999999,E08000034,E05001403,E43000188,421972,423349,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGS,00CZFQ,E99999999,E00056247,E01011158,E02002281,E33011913,E38000254,E34004684,E35000230,A1,5A3,53.706117,-1.668632,E37000062,-1,E23000010,9532,E56000030,E54000054,E00178703,E01011158,E02002281
WF16 6,E99999999,E99999999,E08000034,E05001390,E43000188,425734,423590,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGD,00CZFB,E99999999,E00055541,E01011021,E02002284,E33011924,E38000254,E34004684,E35001456,A1,6B2,53.708113,-1.611624,E37000062,-1,E23000010,22501,E56000030,E54000054,E00055541,E01011021,E02002284
WF16 9,E99999999,E99999999,E08000034,E05001403,E43000188,421855,424157,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGS,00CZFQ,E99999999,E00056242,E01011163,E02002281,E33011914,E38000254,E34004684,E35000230,A1,4B2,53.713378,-1.670349,E37000062,-1,E23000010,7330,E56000030,E54000054,E00056242,E01011163,E02002281
WF17 0,E99999999,E99999999,E08000034,E05001392,E43000188,423671,425842,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000229,E16000075,E08000034,00CZGF,00CZFE,E99999999,E00055712,E01011052,E02002272,E33011873,E38000254,E34004684,E35001456,A1,6B2,53.728448,-1.642693,E37000062,-1,E23000010,14517,E56000030,E54000054,E00055712,E01011052,E02002272
WF17 1,E99999999,E99999999,E08000034,E05001390,E43000188,425734,423590,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGD,00CZFB,E99999999,E00055541,E01011021,E02002284,E33011924,E38000254,E34004684,E35001456,A1,6B2,53.708106,-1.611622,E37000062,-1,E23000010,22501,E56000030,E54000054,E00055541,E01011021,E02002284
WF17 5,E99999999,E99999999,E08000034,E05001390,E43000188,424418,424142,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGD,00CZFB,E99999999,E00055582,E01011029,E02002280,E33011896,E38000254,E34004684,E35001456,A1,4B2,53.713133,-1.631516,E37000062,-1,E23000010,4348,E56000030,E54000054,E00055582,E01011029,E02002280
WF17 6,E99999999,E99999999,E08000034,E05001390,E43000188,425161,423617,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGD,00CZFB,E99999999,E00055541,E01011019,E02002277,['E33011895' 'E33011918'],E38000254,E34004684,E35001456,A1,4B2,53.708376,-1.620306,E37000062,-1,E23000010,11707,E56000030,E54000054,E00055541,E01011019,E02002277
WF17 7,E99999999,E99999999,E08000034,E05001391,E43000188,423590,423597,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGE,00CZFC,E99999999,['E00055562' 'E00055591'],E01011017,E02002282,E33011919,E38000254,E34004684,E35001456,A1,4B2,53.708268,-1.644098,E37000062,-1,E23000010,5755,E56000030,E54000054,['E00055562' 'E00055591'],E01011017,E02002282
WF17 8,E99999999,E99999999,E08000034,E05001391,E43000188,423095,424810,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000219,E16000075,E08000034,00CZGE,00CZFC,E99999999,E00055578,E01011031,E02002276,E33011889,E38000254,E34004684,E35001456,A1,6B1,53.719194,-1.651506,E37000062,-1,E23000010,6438,E56000030,E54000054,E00055577,E01011031,E02002276
WF17 9,E99999999,E99999999,E08000034,E05001392,E43000188,422430,426519,E18000003,E40000009,E92000001,E12000003,2,E14000548,E15000003,E24000045,E30000229,E16000075,E08000034,00CZGF,00CZFE,E99999999,E00055723,E01011048,E02002272,E33011870,E38000254,E34004684,E35001456,A1,8C1,53.734583,-1.661462,E37000062,-1,E23000010,9849,E56000030,E54000054,E00055723,E01011048,E02002272
WF2  0,E99999999,E99999999,E08000036,E05001464,E43000190,431249,422404,E18000003,E40000009,E92000001,E12000003,2,E14000826,E15000003,E24000045,E30000283,E16000076,E08000036,00DBGU,00DBFR,E99999999,E00059953,E01011885,E02002451,E33012640,E38000190,E34004684,E35001474,A1,6B4,53.697147,-1.528197,E37000062,-1,E23000010,17420,E56000030,E54000054,E00059953,E01011885,E02002451
